date,cloud_cover,sunshine,global_radiation,max_temp,mean_temp,min_temp,precipitation,pressure,snow_depth
20170111,6,1,24,6.8,8.3,5.4,0,101120,0
20170112,8,0,14,6.5,5.8,4.9,15.6,100500,0
20170113,4,1.5,29,5,3.5,0.5,0.2,100930,0
20170114,4,0.7,23,9,2.2,-0.5,3.4,102030,0
20170115,7,0,15,5.1,5,1,5.8,102280,0
20170116,8,0,15,6.6,4.8,4.4,2.2,102770,0
20170117,3,5.9,55,6,3.3,0,0,103590,0
20170118,2,6.1,56,7.1,1.4,-3.3,0,103880,0
20170119,1,4.7,50,7.3,2,-3,0,103720,0
20170120,0,6.3,59,4.9,3,-1.2,0,103350,0
20170121,0,6.2,59,6.8,1.9,-1.1,0,102810,0
20170122,0,6.2,60,4.6,1.1,-4.5,0,102720,0
20170123,7,0.4,23,9.5,0.2,-4.2,0.2,102840,0
20170124,1,6.3,62,3.7,3.8,-2,0,102820,0
20170125,8,0,17,1.5,0.9,-1.9,0.2,102770,0
20170126,6,0,17,8.4,0.3,-0.9,0,102010,0
20170127,6,0.6,26,10.7,3,-2.4,0,101070,0
20170128,6,2.4,42,10,6.1,1.5,1,101010,0
20170129,6,0,18,8.6,5.9,1.8,10.4,101170,0
20170130,8,0,19,10.6,6.7,4.7,1,101090,0
20170131,8,0,19,11.9,8.1,5.5,2.8,101290,0
20170201,8,0.1,22,11.4,8.8,5.7,1.6,100660,0
20170202,8,0,20,10.8,10.2,9.1,1.8,99720,0
20170203,7,2,43,10,8.7,6.5,2.4,99480,0
20170204,4,2.8,50,5.6,6,1.9,0.6,99730,0
20170205,7,0,21,7.5,4.2,2.7,0,100360,0
20170206,5,1.8,43,10.8,3.5,-0.5,7.4,101730,0
20170207,7,4.8,66,5.2,5.8,0.8,0,101430,0
20170208,8,0,22,2.7,4.4,3.6,0,102620,0
20170209,8,0,22,2.3,2.4,2,0.4,102780,0
20170210,8,0,23,2.7,1.8,1.3,1,102400,0
20170211,8,0,23,6.1,1.6,0.6,0.8,102260,0
20170212,8,0,24,10.5,3.4,0.7,0,102240,0
20170213,2,7.6,91,12.9,6.2,1.9,0,102180,0
20170214,5,1.3,44,11.8,7.6,2.3,0,102320,0
20170215,7,0.1,28,12.3,8,4.1,1.4,102780,0
20170216,6,2.5,57,13.5,8.6,4.8,0.2,102960,0
20170217,5,4.1,72,12.9,10.3,7.1,0,102790,0
20170218,5,3,63,12.9,9.2,5.6,0,102530,0
20170219,6,0.9,43,18.1,8,3.1,0,102250,0
20170220,6,2.2,58,13.6,13,7.9,1.6,101890,0
20170221,8,0,28,14,11.7,9.8,0,101610,0
20170222,8,0,28,11.2,12.3,10.6,2.2,100850,0
20170223,7,3.3,71,9.8,10,8.8,0,99840,0
20170224,2,5.6,92,10.7,6.2,2.7,0,101610,0
20170225,8,0,30,12.7,7.8,4.8,1.4,101370,0
20170226,8,0.3,38,9,10.4,8.2,7.4,100590,0
20170227,7,0.8,47,8,8.2,7.4,6.6,99020,0
20170228,4,4.6,88,9.3,4.4,0.8,1.4,98870,0
20170301,7,0.1,39,11.7,6.2,3.2,0.6,99830,0
20170302,3,6.9,121,11.5,8.3,4.9,1,100830,0
20170303,7,0,36,12.3,8.2,4.8,5,99890,0
20170304,6,4.1,97,11.2,9.6,6.8,1.6,98940,0
20170305,7,2.3,77,10.7,8.3,5.4,3.2,99140,0
20170306,5,5.1,110,12.1,6.6,2.5,0,100450,0
20170307,7,5.7,117,14.9,8.1,4.1,2.2,101650,0
20170308,8,0.4,51,16.9,10.5,6.1,0.6,101270,0
20170309,6,7.8,141,12.6,12.8,8.8,0,102050,0
20170310,8,0,40,17.3,9.4,6.2,0,102520,0
20170311,7,2.4,85,12.2,12.9,8.6,0,101820,0
20170312,8,0,41,15.5,10.8,9.4,3.2,101510,0
20170313,2,8.9,158,14.8,10.7,5.9,0,102850,0
20170314,6,0.7,61,18.1,10.9,7.1,0,103240,0
20170315,3,8.3,156,12.5,13,7.9,0,103250,0
20170316,5,0,44,12.1,9.1,5.7,0,102320,0
20170317,6,3,100,14.7,8.1,4.1,0.4,101740,0
20170318,8,0.1,50,16.1,10.8,7,0,101040,0
20170319,8,0.5,61,12.8,13.8,11.6,0.8,100920,0
20170320,6,0.6,64,12.6,11.7,10.6,1.2,100460,0
20170321,3,7.7,160,11.3,8.2,3.7,0.6,100900,0
20170322,6,3.1,107,11.7,7.9,4.5,5.2,100650,0
20170323,6,1.8,89,13.5,8.5,5.3,0,101520,0
20170324,5,4.3,125,15.4,10.1,6.7,0,102800,0
20170325,0,11.5,206,16.2,9.9,4.4,0,102920,0
20170326,2,8,172,16.2,10.8,5.3,0,102420,0
20170327,3,8,174,17.5,11.2,6.3,0,102200,0
20170328,6,6,152,15.2,11.3,5.1,0,102010,0
20170329,7,0.1,57,21.7,13.1,10.9,0,102170,0
20170330,4,4.9,141,17.2,16.6,11.5,0.2,101840,0
20170331,4,4,130,16.1,14.1,11,0,101010,0
20170401,6,4.7,141,16.5,12.2,8.2,0,100980,0
20170402,2,10.9,216,17.4,11.6,6.6,0,102180,0
20170403,2,9.9,207,14.9,10.7,4,0.2,102520,0
20170404,8,0,56,15.4,11.8,8.7,0,102600,0
20170405,2,9.9,210,17.7,10.3,5.2,0,103100,0
20170406,1,12,235,17.9,11.8,5.9,0,103060,0
20170407,0,12.1,238,20.9,11.8,5.6,0,102720,0
20170408,0,12,239,25.4,12.8,4.8,0,102360,0
20170409,1,12.1,241,13.8,16.5,7.6,0,102020,0
20170410,5,5.7,166,16.7,11.1,8.4,0,102560,0
20170411,2,12.1,245,17.1,11.2,5.7,0,102710,0
20170412,5,5.1,161,15.4,11.4,5.8,0,101910,0
20170413,4,5.6,169,15.3,10.6,5.8,0,101840,0
20170414,8,0.8,89,15.7,10.8,6.4,0,101690,0
20170415,6,4.5,156,16,12.3,9,0,101840,0
20170416,6,3.9,147,12.5,10.9,5.8,0.6,102190,0
20170417,7,0.3,77,13.2,10.2,7.8,0,102300,0
20170418,2,10.5,238,14.5,8.9,4.6,0,103100,0
20170419,4,11.8,255,15.7,8.9,3.3,0,103650,0
20170420,7,3.5,145,15.7,10.8,5.9,0.4,103580,0
20170421,7,0,66,17.3,11.5,7.3,0,103170,0
20170422,4,5.4,177,16.8,12.9,8.6,0,102850,0
20170423,5,7.6,209,13.6,11.9,7.1,0,102590,0
20170424,6,2,122,11.8,9.2,4.8,0.2,101610,0
20170425,3,8.9,228,11.1,6,0.3,0.2,101420,0
20170426,4,5,175,11.1,6.7,2.2,1.4,101830,0
20170427,5,4.9,174,15,5.8,0.6,0.2,101910,0
20170428,8,1.4,112,16.7,11.2,7.3,0,101690,0
20170429,6,2.1,128,18.1,10.9,5.1,0,101450,0
20170430,6,1.5,116,14.3,13.4,8.7,1.4,100200,0
20170501,6,3.2,150,18.4,11.2,8,1,100480,0
20170502,4,5.3,186,12.3,12.7,6.9,0.2,101910,0
20170503,8,0.1,79,14.9,9.9,7.5,1,102230,0
20170504,8,0.3,87,16.9,12.1,9.2,0,102250,0
20170505,5,8.6,236,15.5,12.4,8,0,102070,0
20170506,7,1.4,118,18.7,12.4,9.4,0,101360,0
20170507,5,6.7,211,12.1,13.6,8.4,0,102090,0
20170508,7,0,74,14.9,9.8,7.5,0,102680,0
20170509,5,5.6,197,19.2,10.7,6.5,0,102230,0
20170510,1,13.1,299,22.5,12.1,5,0,100820,0
20170511,5,2.4,142,20,14.8,7.2,2,99650,0
20170512,6,4,173,19.6,16.2,12.4,0.6,99710,0
20170513,6,4.8,187,20.9,15.6,11.6,3.2,100780,0
20170514,4,8.1,238,20.9,16.4,11.8,0.4,101840,0
20170515,8,0,77,25,15.2,9.6,0,102440,0
20170516,7,4.4,182,17.7,19.2,13.5,14.8,102350,0
20170517,8,0,78,16.5,16.4,15,18.6,101670,0
20170518,7,3.9,175,16.2,13.1,9.6,9.8,101260,0
20170519,7,2.2,143,16.7,12.9,9.7,0.4,101210,0
20170520,5,6.6,220,20.7,11.7,6.7,0.4,101800,0
20170521,3,12.7,305,24.9,14.7,8.6,0,102320,0
20170522,3,9.7,266,21.3,18,11.1,0,101640,0
20170523,4,4.1,181,26.3,16,10.7,0,102110,0
20170524,1,11.1,286,27,19.4,12.6,0,102530,0
20170525,1,12.8,309,27.8,20.5,14,0,102350,0
20170526,0,14.3,,24,20.7,13.6,0,101760,0
20170527,3,7.5,237,23.9,19.8,15.6,0,101400,0
20170528,4,6.1,216,20.7,17.7,11.5,12.2,101760,0
20170529,8,0,81,20.8,17.2,13.8,0.2,101240,0
20170530,7,3,163,23,17.5,14.2,0,101560,0
20170531,4,2.8,160,25.5,17.9,12.7,0,102220,0
20170601,1,11.1,290,24.8,18.9,12.3,0,102070,0
20170602,5,4.2,188,21.5,19.4,13.9,6.8,101590,0
20170603,5,10.1,278,20.3,18.2,14.9,0,101460,0
20170604,4,6.6,228,18.7,14.8,9.4,0,101610,0
20170605,7,2.6,158,17.7,15.1,11.4,18.8,100700,0
20170606,6,3,167,20.9,13.8,9.9,2.6,99580,0
20170607,5,7.9,248,18,15.6,10.3,0.8,101110,0
20170608,8,0,80,21.2,15.6,13.1,1,101000,0
20170609,5,6.6,229,23.8,16.6,12,0,101130,0
20170610,4,10.1,280,23.9,18.8,13.7,0,101640,0
20170611,5,8.4,257,20.9,20.1,16.4,0,101410,0
20170612,5,3.2,172,24.8,16.6,12.3,0,101750,0
20170613,3,9.9,278,27.1,17.5,10.2,0,101960,0
20170614,1,13.2,,25.1,20.4,13.6,0,101670,0
20170615,2,12.4,,24.3,20,14.9,0,101490,0
20170616,2,9.9,278,30.1,17.9,11.4,0,102390,0
20170617,1,12.4,,31.7,22.4,14.6,0,102640,0
20170618,2,10,280,32,24.5,17.3,0,102330,0
20170619,1,10,280,31.4,25.5,19,0,101890,0
20170620,1,11.1,295,34.5,25.4,19.3,0,101760,0
20170621,1,12.5,,24.1,25.5,16.5,0,101430,0
20170622,5,1.6,138,24.9,21.1,18.2,0,101210,0
20170623,5,7.1,238,24.1,19,13.1,0,101600,0
20170624,7,0.6,110,24.2,20.6,17.1,0,101360,0
20170625,7,2.1,149,24.5,19.5,14.8,0,101250,0
20170626,5,10.1,281,21.2,18.6,12.7,0,101380,0
20170627,7,0.1,89,17.3,17.9,14.6,16.2,100670,0
20170628,8,0,81,18.7,15.9,14.6,0,99790,0
20170629,8,0.5,106,22,15.4,12.1,0,99650,0
20170630,7,7,236,23.3,18,14,0.2,100450,0
20170701,7,3.6,179,23.6,18.9,14.5,0.2,101570,0
20170702,3,12.6,41,25.1,19,14.4,0,102070,0
20170703,5,4.8,200,24.6,19.9,14.7,0,102050,0
20170704,3,9.1,265,29.5,19,13.4,0,101990,0
20170705,0,13.9,38,32.2,22,14.5,0,101820,0
20170706,5,10.3,281,30.1,25.4,18.5,0,101410,0
20170707,4,12,303,26.7,23.6,17,0,101590,0
20170708,6,7.6,242,28.4,22.2,17.7,0,101810,0
20170709,5,7,233,26.4,23.1,17.7,0,101270,0
20170710,3,10.4,280,19.6,21.1,15.9,0,100850,0
20170711,8,0,79,22.4,17.1,14.7,36.8,100920,0
20170712,6,5.3,205,23.2,18.3,14.2,0,101500,0
20170713,7,6.8,228,21.8,18.3,13.4,0,102160,0
20170714,6,4.3,187,22.5,18.1,14.4,0,101990,0
20170715,8,0,78,25.4,18.8,15.1,0.4,102190,0
20170716,7,1.4,128,26.9,20.9,16.3,0.4,102260,0
20170717,5,11.2,287,26.9,21.1,15.2,0,102300,0
20170718,6,7.3,233,22.7,21.9,16.9,4.4,101620,0
20170719,7,1.6,132,21.6,20.4,18.1,0.4,100610,0
20170720,6,3,161,22.8,19.5,17.4,0,100790,0
20170721,4,6.5,219,19.2,17.6,12.3,13.8,100840,0
20170722,7,3.1,162,20.6,16.3,13.4,9.6,100800,0
20170723,6,3.8,174,19.4,15.9,11.2,0.8,101140,0
20170724,7,0.2,88,22.9,16.8,14.1,0,101410,0
20170725,4,8.8,249,22.1,17.9,13,0.2,101570,0
20170726,6,0.6,102,22.2,18.3,14.5,1.6,100780,0
20170727,7,3.2,161,22.2,18.1,14,7,100670,0
20170728,7,1.2,118,20.4,17.9,13.7,1.2,100830,0
20170729,7,4,174,21.5,17.6,14.8,13.2,100760,0
20170730,7,5.3,195,22.7,18.1,14.6,0,100590,0
20170731,2,9.1,248,22.4,17.9,13.1,0,101140,0
20170801,5,6.3,208,19.3,17.4,12.5,0.8,101460,0
20170802,8,0,72,21.8,16.9,14.5,7.2,101190,0
20170803,7,3.3,158,22.9,18.6,15.5,0,100710,0
20170804,6,6.7,212,20.8,18.9,14.8,0,101130,0
20170805,4,8.7,238,22.8,17.7,14.6,0.4,101690,0
20170806,2,8.6,236,21.1,16.7,10.6,0,102190,0
20170807,7,0.7,99,17,17.1,13.1,0.2,101730,0
20170808,8,0.3,86,16.1,16,15,3.4,101150,0
20170809,8,0,69,21,14.6,13,19.6,101590,0
20170810,5,7.7,219,22.6,16.6,12.2,0,102320,0
20170811,3,8.5,229,22.5,16.2,9.9,0,101900,0
20170812,7,4.3,168,22.7,19.6,16.6,0,101590,0
20170813,2,12.4,274,23.5,17.5,12.3,0,102100,0
20170814,4,6.6,200,24.2,17.1,10.7,0,101720,0
20170815,5,7.8,215,23.6,19.7,15.2,0,101540,0
20170816,5,4.7,170,24.8,17.6,11.5,3.8,101880,0
20170817,5,4.8,171,20.3,20.1,15.4,3.8,101130,0
20170818,5,7.2,204,20.8,17.6,15,7,101110,0
20170819,4,9,225,21.5,16.8,12.7,0,101720,0
20170820,4,6.3,189,19.7,15.6,9.7,6.8,102320,0
20170821,8,0,63,23.1,16.6,13.6,0,102130,0
20170822,8,0.5,84,22.4,19.4,15.8,0.2,101860,0
20170823,5,1.4,106,21.5,19.1,15.9,0,101360,0
20170824,3,5.9,179,24,17.2,12.9,0,101700,0
20170825,2,11.6,246,24.7,18.2,12.5,0,101720,0
20170826,5,7.6,198,26.3,19.3,13.9,0,101620,0
20170827,3,9.3,217,27.7,21.1,15.9,0,101830,0
20170828,0,12,246,26.1,21.1,14.6,0,101740,0
20170829,5,3.6,140,15.1,21.2,16.4,0.2,101340,0
20170830,8,0.2,69,20.3,14.4,13.8,3.6,101340,0
20170831,2,8.9,207,21.9,14.6,8.8,1.6,101720,0
20170901,3,9.2,200,22,15.8,9.7,0,102150,0
20170902,1,9.8,205,18.1,16,10,0,102180,0
20170903,6,0.1,61,22.6,14.5,10.9,6.4,101330,0
20170904,8,0.9,83,21.3,17.9,13.2,0.2,101180,0
20170905,7,1.1,86,19.4,18.6,16,1.2,101380,0
20170906,5,5,144,19.9,15.3,11.3,0,101890,0
20170907,8,2.7,112,19.6,15.6,11.2,3.4,101400,0
20170908,6,2.3,104,18.6,17.1,14.5,3.6,100110,0
20170909,4,6.9,163,17.4,14.3,10,7.2,99790,0
20170910,6,2.6,107,19.8,13,8.6,0.8,99850,0
20170911,5,5,138,19.6,15.4,11.1,0.6,99430,0
20170912,4,7.6,166,19,14.9,10.3,2.6,100400,0
20170913,4,8.1,169,18.1,15.6,12.1,0,99900,0
20170914,4,5.6,141,16.8,13,7.9,0,100810,0
20170915,5,5.2,135,15.9,11.9,7.1,0.2,101310,0
20170916,7,2.8,104,17.3,12.1,8.2,0.2,101180,0
20170917,7,3.3,109,17.4,12.8,8.4,0.4,101380,0
20170918,6,3.3,108,16.3,13.2,9.1,3.6,101760,0
20170919,3,6.5,143,18.3,12.3,8.3,0,102140,0
20170920,6,1,72,18,13.8,9.2,0,101880,0
20170921,7,1.2,74,19,16,14,2.8,101570,0
20170922,2,8.7,160,19.5,12.6,6.2,0,102140,0
20170923,6,1.2,72,22.8,15.3,11.2,0,102160,0
20170924,5,7.7,148,18.2,16.8,10.8,6.4,101930,0
20170925,8,0,42,21.1,16.6,14.9,0,101960,0
20170926,5,3.7,103,20.9,17.5,13.9,0,102210,0
20170927,7,1.1,67,20.5,16.4,12,15.2,101940,0
20170928,6,4.5,110,18.9,17.8,15,1.8,101810,0
20170929,7,0.6,57,17.6,16.4,13.8,0.4,101600,0
20170930,7,2.4,83,18.4,14.2,10.9,2,101640,0
20171001,8,0,39,18.1,16.1,13.7,0,101090,0
20171002,7,3.8,97,17.3,15.9,13.8,0,101330,0
20171003,3,6.5,122,16.7,12.9,8.6,0,102270,0
20171004,7,1.1,61,17.4,12.8,8.9,0.6,102200,0
20171005,4,7.5,128,15.9,15.1,12.7,0,101760,0
20171006,4,8,130,17.3,12.1,8.2,0,102570,0
20171007,7,0,35,17.6,13.5,9.7,0.4,101820,0
20171008,6,2.9,80,17.7,14.1,10.6,0,102000,0
20171009,7,0.9,54,17,13.8,10,0,101890,0
20171010,7,0.5,47,17.3,13.8,10.6,0,101520,0
20171011,7,0.5,46,17.9,15.6,13.9,1,101140,0
20171012,6,5.5,100,19.6,13.3,8.8,0,101990,0
20171013,7,0,32,20,15.2,10.8,0,102210,0
20171014,6,0.3,40,20.2,17.9,15.7,0,102380,0
20171015,2,3.5,79,22.4,15.3,10.4,0,101820,0
20171016,5,2.5,68,15,17,11.6,0,101600,0
20171017,4,1.6,57,15.6,12.8,10.7,0.2,101880,0
20171018,8,0,29,17.1,13.4,11.2,1.2,101180,0
20171019,8,0,29,16.2,14.5,11.9,2.4,100380,0
20171020,7,2.3,62,16.3,14.1,12,2.2,100400,0
20171021,7,4.8,83,14.2,14.2,12,0.4,100230,0
20171022,6,4.5,79,17,11.7,9.2,0,101300,0
20171023,8,0,27,19.4,13.4,9.8,0.2,101770,0
20171024,8,0.2,32,18.8,16.1,12.9,0.2,101800,0
20171025,6,5.6,84,16,16.6,14.3,0,102040,0
20171026,7,0,25,15.3,12.1,8.2,0.4,102490,0
20171027,2,8.2,99,16.6,11.8,8.3,0,103270,0
20171028,2,3,61,13.9,10.8,5.1,0,102630,0
20171029,5,2.8,58,12.9,11.3,8.7,0,102320,0
20171030,2,7.7,92,13.6,8,3.1,0,103080,0
20171031,6,0.4,32,16,9.4,5.2,0,102620,0
20171101,5,1.5,44,12.4,11.7,7.4,0.2,101930,0
20171102,5,0.4,31,14.6,7.5,2.6,0,101600,0
20171103,4,3.9,62,13.5,10.2,5.9,4.2,101360,0
20171104,7,0.5,31,10.9,10.7,7.9,0.8,100500,0
20171105,2,4.9,67,12.1,6.8,2.8,0,101480,0
20171106,1,6.9,78,12.3,6.5,0.8,0.2,102500,0
20171107,8,0,21,9.9,8.1,3.8,5.4,101790,0
20171108,5,0.3,27,14.1,7.6,5.3,0,102260,0
20171109,7,1,34,13.3,7.6,1.1,0,102370,0
20171110,6,3.4,53,10.2,10.4,7.5,7.6,102000,0
20171111,8,0.5,28,8.7,8.5,6.8,3,101200,0
20171112,6,3.3,51,9.1,7.5,6.3,0,101250,0
20171113,4,3.3,50,11.5,5.3,1.5,0.2,102570,0
20171114,8,0,18,11.9,7.7,3.8,0.4,102400,0
20171115,8,0,18,14.8,10.4,9,0,102420,0
20171116,7,1.6,36,10.8,12.2,9.5,0.2,102350,0
20171117,3,5.8,61,9.1,5.7,0.6,0,102920,0
20171118,7,0,17,10.5,5.7,2.2,4,102310,0
20171119,4,3.5,47,12.7,6.8,3,1.2,102350,0
20171120,8,0,17,14.2,8.4,4.1,0.8,101590,0
20171121,8,0.1,19,15.9,12.3,10.4,0,101000,0
20171122,7,0.1,19,12,14.1,12.2,2.8,99790,0
20171123,6,5.4,55,7.6,10.2,8.3,0,99750,0
20171124,6,0.3,21,7.8,6.5,5.5,0,101060,0
20171125,3,6.1,57,10.1,3.2,-1.3,0.2,101650,0
20171126,2,5.3,52,10.2,5.5,1,2.4,102390,0
20171127,7,0.2,19,7.2,6.5,2.9,0.6,101370,0
20171128,4,4.1,45,6.2,4.8,2.5,0,100880,0
20171129,5,0.1,17,4.3,4,1.8,0,101070,0
20171130,4,4.2,45,7.2,1.9,-0.4,0,101240,0
20171201,6,3.5,39,7.5,4,0.8,0,102090,0
20171202,8,0,13,10.4,5,2.5,0.4,102710,0
20171203,8,0,13,10,6.7,3,0.2,102700,0
20171204,7,0,13,9.4,7,4,0,103330,0
20171205,8,0,13,11.6,8.1,6.8,0,103540,0
20171206,8,0,13,12.5,9.7,7.7,0.2,102730,0
20171207,5,0.9,22,4.6,10.8,9,2.8,101050,0
20171208,2,4.1,39,4,3.5,2.3,0,101580,0
20171209,3,3.7,37,2.6,1.3,-1.4,12,101510,0
20171210,8,0,12,3.5,1.3,0,11.2,98250,1
20171211,6,0,12,8,1.9,0.4,5,98530,0
20171212,3,4.4,40,9.7,2.3,-3.4,3.2,100720,0
20171213,7,0.1,14,6.9,3.9,-1.9,7.2,99660,0
20171214,2,4,38,5.7,4.8,2.6,1.4,99130,0
20171215,4,4.1,38,6,3.3,0.9,0,99870,0
20171216,3,2.2,29,9.5,3,0,0.2,101780,0
20171217,6,0,12,7.9,4.1,-1.3,3.2,102280,0
20171218,0,4.7,41,8.4,4.5,1,0,102900,0
20171219,5,2.9,32,11,3,-2.3,0.4,103510,0
20171220,8,0,12,12,6,0.9,0,103520,0
20171221,8,0,12,11.8,10.2,8.3,0.2,103550,0
20171222,8,0,12,9.8,10.3,8.9,0,103580,0
20171223,8,0,12,10.7,9.1,8.3,0,103370,0
20171224,8,0,12,11,9.3,8,0.2,102470,0
20171225,8,0,12,8,9.8,8.6,5.4,100760,0
20171226,5,2.3,29,3.5,5.8,3.5,10.4,99360,0
20171227,6,0,12,6.7,2.6,1.7,1.4,98780,0
20171228,0,5.4,44,12.5,2.9,-1,3.8,100350,0
20171229,6,1,22,14.4,5.1,-2.3,5.6,99790,0
20171230,8,0.5,18,11.6,9.7,5,4.6,99660,0
20171231,7,0,13,8,10.3,9,2.2,99490,0
20180101,6,0.2,16,12.3,6.7,5.4,0,99930,0
20180102,6,0,13,10.8,7.9,3.5,10.6,100520,0
20180103,6,1.3,25,12.9,8.2,5.7,8.2,99630,0
20180104,6,0.1,15,9.1,9.5,6.1,2,99470,0
20180105,6,2.3,31,5.8,7.2,5.3,0.2,99470,0
20180106,6,0.9,23,6.2,3.4,0.9,0,100980,0
20180107,2,4.8,44,5.1,3.5,0.9,0,102510,0
20180108,8,0,13,8.8,3.5,1.9,0,102130,0
20180109,8,0,14,10.4,6.3,3.9,0.4,100780,0
20180110,6,2.5,34,7.5,7.5,4.5,0,100480,0
20180111,8,0,14,7.3,5,2.6,0.2,101800,0
20180112,8,0,14,8.4,6.6,5.9,0.2,102570,0
20180113,8,0.5,21,9,6.8,5.3,0,102010,0
20180114,8,0,14,11.4,6.5,4.1,2.8,101810,0
20180115,6,0.8,24,8.3,7.8,4.3,2.4,99900,0
20180116,5,4,45,11.7,6.7,5.1,0,99520,0
20180117,3,5.3,52,9.5,6.8,2,0.4,100350,0
20180118,4,3.8,45,6.8,6.8,4,0,100020,0
20180119,1,5.4,54,4.8,3.4,0,1.4,100840,0
20180120,8,0,16,10.8,3.1,1.5,4,100360,0
20180121,8,0,16,10.8,5.9,1,13.6,101160,0
20180122,8,0.7,25,13.3,6,1.2,0.2,101220,0
20180123,8,0,17,13.3,10.2,7.2,0.2,101560,0
20180124,8,0,17,10.9,11.3,9.3,7,100740,0
20180125,2,5.1,57,8.7,8.6,6.3,0,100800,0
20180126,6,1.9,37,11.5,5.2,1.7,0,101890,0
20180127,7,0,18,13.4,7.2,3,0.8,102620,0
20180128,6,0.4,25,13.5,9.4,5.5,0,103030,0
20180129,6,0.8,29,10.3,11.8,10.2,0.4,102790,0
20180130,4,3.8,53,8.8,4.4,-1.5,0.6,102840,0
20180131,5,1.9,40,7.5,5,1.1,2.4,100550,0
20180201,6,3.5,52,8,4.9,2.3,0,100220,0
20180202,6,2.3,44,4.1,5.8,3.7,0.4,101090,0
20180203,8,0,20,5.7,3.8,3.4,5.4,100810,0
20180204,6,1.1,35,4.9,4,2.2,0,102410,0
20180205,6,2.3,47,3.9,2.8,0.6,0,102630,0
20180206,6,3.5,56,6.2,2.5,1.2,0,101830,0
20180207,6,4.6,65,7.7,3,-0.3,0,102040,0
20180208,5,1.6,43,6,2.6,-2.4,5.4,101790,0
20180209,6,1.1,38,10,3,0,0,101060,0
20180210,6,0,23,7.6,4.1,-1.8,3.4,101130,0
20180211,2,5.8,77,7.5,4.8,2.1,0,100400,0
20180212,2,5.7,78,5.9,3.1,-1.2,0.2,101430,0
20180213,7,0,24,8.3,3.8,1.6,2.4,100250,0
20180214,7,0.5,34,10.2,3.4,-1.6,5,100490,0
20180215,2,5.2,78,10.5,5.9,1.6,0,100800,0
20180216,2,7.5,95,10.9,5.2,-0.1,0,102410,0
20180217,5,7.3,95,10.6,6.3,1.7,0,102240,0
20180218,6,1.3,47,11.4,6,1.5,1,102190,0
20180219,8,0,27,9.8,8.4,5.4,1.4,101720,0
20180220,8,0.8,42,7,8.6,7.3,0.6,102050,0
20180221,7,1.7,53,5.8,4.7,2.4,0,102690,0
20180222,4,3.6,73,4.7,3.7,1.6,0,102420,0
20180223,6,0.4,38,6.5,1.9,-0.8,0,102140,0
20180224,1,8.9,116,5,2.4,-1.7,0,102180,0
20180225,2,9.5,122,2.6,2.1,-0.7,0.4,102780,0
20180226,6,3.1,72,1.4,0.8,-0.9,0.4,103070,0
20180227,4,5.4,94,-1.2,-1.2,-3.8,1,102440,0
20180228,6,5.3,94,0.3,-3.3,-5.4,2,101630,1
20180301,8,0,35,1.7,-2.4,-5.1,0,100120,0
20180302,8,0,35,7,-1,-3.7,0.4,99280,0
20180303,8,0,36,9.9,2.8,-1.5,0.8,99210,0
20180304,7,0.6,52,10.7,5.8,1.6,0.2,98980,0
20180305,6,1.4,65,10.3,7.3,3.9,1.2,98840,0
20180306,7,1.2,63,11.2,7.7,5.1,3.8,98810,0
20180307,5,4.4,104,11,7.9,4.6,1.6,99430,0
20180308,5,6.7,129,11.3,7.5,4.1,0,99660,0
20180309,7,0,39,14.2,5.9,0.5,6.4,100130,0
20180310,7,0.1,45,12.8,9.8,5.5,0.2,99480,0
20180311,8,1.3,69,10.8,9.2,5.6,5.4,99090,0
20180312,8,0,41,11.4,9.4,8,5,98880,0
20180313,5,4.1,108,13.6,8.2,5,0,100690,0
20180314,4,3.7,105,13.6,7.4,1.2,8.6,100260,0
20180315,7,2.7,93,13.8,10.7,7.7,0.2,98940,0
20180316,6,5.1,124,0.8,10.7,7.6,2,99830,0
20180317,8,0,44,0.7,0.5,0.2,2.4,100610,0
20180318,8,0,45,5.4,-0.3,-1.4,1,100860,2
20180319,5,5.4,132,8.8,1.9,-1.5,0.4,101560,0
20180320,6,3.4,109,11.2,4.5,0.3,0,102830,0
20180321,2,9.7,181,12,4.7,-1.9,0,103100,0
20180322,7,4.2,122,13.6,8.2,4.4,0,101960,0
20180323,7,3.1,108,9.8,9.9,6.2,2.4,100130,0
20180324,8,0,49,12.3,8.2,6.5,0,100070,0
20180325,7,0,49,13.2,9.8,7.2,0,101080,0
20180326,6,6.1,150,15.4,9.1,5,4.6,101720,0
20180327,7,1.7,91,9.6,10.3,5.2,5.8,100750,0
20180328,7,1.6,90,9.1,7.2,4.8,6.2,100410,0
20180329,6,2.5,106,7.9,5.2,1.2,8,100120,0
20180330,8,0.2,62,9.7,5.5,3.1,12.8,99460,0
20180331,8,1.1,84,9.6,6.7,3.7,1.8,99760,0
20180401,8,0,54,12.2,7,4.3,12.2,101100,0
20180402,8,0.1,60,13.7,8,3.7,4.2,99920,0
20180403,7,0.4,70,12,11.2,8.7,0.4,99430,0
20180404,7,1.1,87,10.8,9.4,6.8,0.2,99430,0
20180405,4,9,200,16.9,7.7,4.5,0,101030,0
20180406,2,8.5,196,17.9,10.4,4,0,101080,0
20180407,6,1,88,11.3,13.2,8.4,1.2,100540,0
20180408,8,0,58,9.7,10.2,9.1,9.4,100810,0
